date,Equity,Rates,Credit,Carry,Inflation,Commodities,Private Equity,Rates Vol,Fx
2010-04-12,80.9336974694842,156.1420411063338,127.23791686511669,131.79303786867072,164.73514471158055,183.72767593209545,125.25620829802128,101.98037855771136,82.0878621337788
2010-04-13,80.7893753795451,156.50782359349614,127.31717227118833,131.66260727820034,164.69799906455293,184.31413612360456,125.72329898515657,101.92866902294708,82.04068112303196
2010-04-14,81.37886615790542,156.3046929585759,127.56540185496485,131.8204111083381,164.7321660512057,185.3965431536543,126.34879413226177,101.85258641706403,81.80692066069535
2010-04-15,81.48877340282823,156.35736387645284,127.73852655204973,131.82884542692526,164.78537310221537,185.56220790190324,126.57828439931366,101.80460609536712,82.01280143486338
2010-04-16,80.63561638061424,157.08109682870844,127.32722070707462,131.32336904899827,164.66418250853252,184.14489273748515,126.49311758471187,101.83700363388976,82.26443349217985
2010-04-19,80.43604723548498,156.92011286279643,127.25492751385136,131.40444521695719,164.6909320468008,182.49487882763424,126.61031490486567,101.803773681736,82.37666710865338
2010-04-20,80.90110126929608,156.7880194052612,127.52515357963429,132.09096667814956,164.806924586104,183.58557782348151,126.88251399479017,101.86570525589028,82.40240220542438
2010-04-21,80.78634695496098,157.14881175025934,127.47688490298842,131.97218148189148,164.82707434746334,184.02557571385174,127.25396627232452,101.83587155135146,82.48961558892611
2010-04-22,80.49753329625625,156.99305930354257,127.3878566217,132.23944354770163,164.77369208113748,184.36144397057552,128.10918708873632,102.17210006522757,82.78128001899746
2010-04-23,80.79591501812966,156.62490975648137,127.46360061931048,132.35923576697522,164.9039354661557,184.9495625552441,128.44816125920212,102.56303480293994,82.65260453514246
2010-04-26,80.93785181559633,156.756358004482,127.42974624289602,132.5756446524344,164.85329823978316,184.6956538341398,128.05706859367854,102.84176018317928,82.73409900825064
2010-04-27,79.79384143648096,157.8288021433504,126.81622706224249,131.97159880771696,164.790571156595,182.60232524759965,127.57669110150476,103.27644658134255,83.22163611930128
2010-04-28,79.44166883740905,157.34396085756217,127.06693238823249,132.69098967029794,164.86579693233645,183.06833372541888,128.1772880008003,103.3023179969973,83.37890615512407
2010-04-29,80.06570963859079,157.67283676004138,127.38950523145556,132.67609031369412,164.71143223879247,182.7252209091036,128.8664512601643,102.72871841207515,83.11726600461888
2010-04-30,79.6480818204718,158.25305420150815,127.15235073789842,132.43053181250485,164.66903013227983,183.7721034119999,127.53551866869704,102.9260337391924,82.9978837501534
2010-05-03,79.82345149708829,157.87924905299656,127.15235073789842,132.93244831172132,164.66903013227983,184.07812059185272,128.53818675878998,102.9260337391924,83.28382926983119
2010-05-04,78.47654156974178,158.68188367434175,126.76446024896876,132.4623161099026,164.5946804331192,181.4853538127519,127.93094822477963,103.48681415419551,84.00012279662408
2010-05-05,77.90722054901713,159.28871154525297,126.03258091377106,132.3832053910722,164.48505405030346,179.824516705439,127.40373392465618,103.95656181450094,84.5455638754095
